9770	1346	1
10502	1346	1
1417	122	1
11297	1346	1
12048	1346	1
207	4782	1
1348	1347	1
5406	1347	1
5946	1347	1
1461	1348	1
4114	1348	1
1706	1351	1
1414	1355	1
81	18	1
1488	122	1
2799	1355	1
1360	1359	1
3625	1359	1
9061	1359	1
9061	1360	1
1498	1361	1
6859	1361	1
8826	1361	1
12318	1361	1
1381	1363	1
1899	1363	1
3382	1363	1
10917	1363	1
3382	1364	1
1553	1365	1
4175	1367	1
1368	1368	1
2110	1368	1
2300	1368	1
2023	123	1
2610	1368	1
3051	1368	1
1496	1369	1
1577	1369	1
2910	1369	1
2911	1369	1
3165	1369	1
3479	1369	1
3646	1369	1
3927	1369	1
4070	1369	1
4078	1369	1
5055	1369	1
5155	1369	1
5253	1369	1
5382	1369	1
5383	1369	1
6107	1369	1
7211	1369	1
3184	123	1
10408	1369	1
11401	1369	1
11459	1369	1
12192	1369	1
7642	4782	1
688	5222	1
688	713	1
688	2030	1
3183	1373	1
3382	1373	1
5235	123	1
6532	1373	1
2160	1374	1
3946	1379	1
5474	1379	1
1381	1381	1
688	1786	1
1423	1381	1
1425	1381	1
1452	1381	1
1470	1381	1
6101	123	1
688	3805	1
1490	1381	1
2542	1245	1
1727	1381	1
1732	1381	1
1740	1381	1
1807	1381	1
1813	1381	1
1814	1381	1
1819	1381	1
11649	123	1
1820	1381	1
1822	1381	1
1853	1381	1
2301	1381	1
2314	1381	1
2339	1381	1
2381	1381	1
2405	1381	1
2433	1381	1
2518	1381	1
2814	125	1
2545	1381	1
2571	1381	1
2572	1381	1
2635	1381	1
2641	1381	1
2756	1381	1
2780	1381	1
2859	1381	1
2878	1381	1
2949	1381	1
5362	125	1
2971	1381	1
3100	1381	1
3131	1381	1
688	291	1
3596	1381	1
3627	1381	1
3960	1381	1
4021	1381	1
4092	1381	1
4108	1381	1
255	18	1
8923	125	1
4161	1381	1
4234	1381	1
4248	1381	1
4620	1381	1
4669	1381	1
5026	1381	1
5085	1381	1
5116	1381	1
5266	1381	1
5392	1381	1
15096	125	1
5639	1381	1
5687	1381	1
5706	1381	1
5866	1381	1
6401	1381	1
6571	1381	1
8923	1381	1
12257	1381	1
16199	1381	1
18293	1381	1
944	126	1
688	56	1
688	3080	1
1423	1382	1
1501	1382	1
1813	1382	1
2301	1382	1
2998	1382	1
4620	1382	1
688	2968	1
5831	1382	1
950	126	1
6662	1382	1
15210	1382	1
15924	1382	1
1498	1383	1
2735	1383	1
3183	1383	1
3382	1383	1
4115	1383	1
688	3261	1
3334	1384	1
972	126	1
688	11613	1
688	5475	1
1988	1385	1
688	7504	1
688	8931	1
688	10126	1
688	2006	1
688	176	1
2517	1387	1
688	777	1
1381	126	1
688	4725	1
688	7610	1
688	9331	1
1489	1389	1
1505	1389	1
688	11227	1
688	20	1
6288	1391	1
688	10461	1
688	14724	1
1470	126	1
688	1147	1
1489	1395	1
2950	1395	1
3382	1395	1
3729	1395	1
688	13053	1
1397	1396	1
2359	1396	1
4850	1396	1
688	10575	1
1475	126	1
688	8203	1
9222	1397	1
1423	1398	1
1425	1398	1
1429	1398	1
1492	1398	1
1495	1398	1
1503	1398	1
1681	1398	1
1727	1398	1
1490	126	1
1746	1398	1
1807	1398	1
1819	1398	1
1869	1398	1
1870	1398	1
2314	1398	1
2433	1398	1
2514	1398	1
2545	1398	1
2548	1398	1
1496	126	1
688	9522	1
2635	1398	1
2678	1398	1
2859	1398	1
2878	1398	1
2955	1398	1
3121	1398	1
3149	1398	1
3260	1398	1
3362	1398	1
653	18	1
1503	126	1
3657	1398	1
3832	1398	1
3857	1398	1
3926	1398	1
3972	1398	1
3995	1398	1
4320	1398	1
4582	1398	1
4860	1398	1
5116	1398	1
2778	126	1
5668	1398	1
5687	1398	1
5706	1398	1
6391	1398	1
6577	1398	1
9135	1398	1
9304	1398	1
9730	1398	1
10418	1398	1
12257	1398	1
3382	126	1
12299	1398	1
15999	1398	1
688	973	1
1417	1400	1
1414	4782	1
7056	4782	1
13692	3356	1
5280	3356	1
1404	1404	1
3596	126	1
3242	1404	1
9045	6999	1
1404	1405	1
5124	6999	1
6944	6999	1
6894	3280	1
3251	2995	1
3251	6999	1
3688	1409	1
4346	1409	1
4257	126	1
4858	1409	1
10324	6999	1
6828	6999	1
1591	1412	1
1417	1413	1
1466	1413	1
1488	1413	1
1883	1413	1
1966	1413	1
1166	2995	1
252	127	1
6418	6999	1
1425	1414	1
1439	1414	1
1552	1414	1
1885	1414	1
2604	1414	1
2955	1414	1
3026	1414	1
3075	1414	1
3203	1414	1
956	127	1
3751	1414	1
3968	1414	1
4177	1414	1
4402	1414	1
4596	1414	1
4819	1414	1
12942	4484	1
1417	1417	1
1418	1417	1
1419	1417	1
957	127	1
1448	1417	1
1453	1417	1
1461	1417	1
1525	1417	1
1631	1417	1
1759	1417	1
1765	1417	1
1883	1417	1
1957	1417	1
992	127	1
1966	1417	1
1970	1417	1
2029	1417	1
2327	1417	1
1417	2603	1
1417	2666	1
2883	1417	1
1417	2960	1
3901	1417	1
4374	1417	1
503	128	1
5118	1417	1
6033	1417	1
7170	1417	1
8874	1417	1
8962	1417	1
9143	1417	1
16696	1417	1
10995	2995	1
1419	1418	1
1488	1418	1
2900	18	1
977	128	1
1703	1418	1
1883	1418	1
1902	1418	1
2509	1418	1
16383	1418	1
1496	1419	1
1631	1419	1
1759	1419	1
1883	1419	1
1966	1419	1
1095	128	1
2883	1419	1
3479	1419	1
3503	1419	1
1419	3901	1
6033	1419	1
10995	1617	1
16383	1419	1
16717	1419	1
1574	1420	1
1883	1420	1
1574	128	1
4769	1420	1
1883	1421	1
1902	1421	1
1970	1421	1
2674	1421	1
3027	1421	1
16383	1421	1
2358	1422	1
3947	1422	1
1423	1423	1
1859	128	1
1428	1423	1
1429	1423	1
1468	1423	1
1470	1423	1
1477	1423	1
1815	1423	1
2740	1423	1
2780	1423	1
2859	1423	1
2955	1423	1
2799	128	1
2981	1423	1
3171	1423	1
3292	1423	1
3312	1423	1
3313	1423	1
3564	1423	1
3578	1423	1
5378	1423	1
5406	1423	1
6149	1423	1
3321	128	1
6768	1423	1
9332	1423	1
9334	1423	1
17830	1423	1
1424	1424	1
1429	1424	1
1631	1424	1
2553	1424	1
6149	1424	1
1425	1425	1
3811	128	1
1428	1425	1
1470	1425	1
1475	1425	1
1500	1425	1
1819	1425	1
9033	1425	1
10995	808	1
1466	1426	1
1513	1426	1
1764	1426	1
3812	128	1
2936	1426	1
6091	1426	1
4510	4484	1
1428	1428	1
1429	1428	1
1430	1428	1
1726	1428	1
1765	1428	1
1819	1428	1
1825	1428	1
4020	128	1
1903	1428	1
2499	1428	1
2563	1428	1
2859	1428	1
3131	1428	1
3139	1428	1
3842	1428	1
4616	4484	1
4228	1428	1
4582	1428	1
4078	128	1
4767	1428	1
5556	1428	1
6377	1428	1
9267	1428	1
10381	1428	1
16256	1428	1
1429	1429	1
1470	1429	1
1815	1429	1
1903	1429	1
10	10	1
4245	128	1
2635	1429	1
3028	1429	1
3313	1429	1
3596	1429	1
5406	1429	1
9332	1429	1
9334	1429	1
10529	1429	1
12086	1429	1
1765	1430	1
5765	128	1
1819	1430	1
2496	1430	1
6377	1430	1
3664	3356	1
3664	4484	1
8124	4484	1
9281	3356	1
1976	1431	1
3183	1431	1
6011	128	1
1976	1432	1
1976	1433	1
2510	1433	1
2845	1433	1
1433	4639	1
5812	1433	1
6033	1433	1
1902	1434	1
2249	1434	1
6296	1434	1
6271	128	1
7200	1434	1
8454	1434	1
9252	1434	1
9281	4484	1
1435	1435	1
1456	1435	1
1577	1435	1
1606	1435	1
1859	1435	1
131	129	1
1909	1435	1
9281	6999	1
2416	1435	1
2941	1435	1
3247	1435	1
8517	4484	1
14874	2995	1
8341	4484	1
4761	1435	1
134	129	1
5189	1435	1
5212	1435	1
5599	1435	1
5892	1435	1
2542	4712	1
8935	1435	1
9660	1435	1
10378	1435	1
11485	1435	1
18043	1435	1
137	129	1
2476	2995	1
2476	3356	1
2476	4484	1
1540	1436	1
1751	1436	1
4639	1436	1
9704	4484	1
3203	1437	1
3670	1437	1
5026	1437	1
401	129	1
11769	1437	1
11894	1437	1
12075	1437	1
2703	1438	1
2919	1439	1
3382	1439	1
3384	1439	1
3499	1439	1
3736	1439	1
1399	129	1
3907	1439	1
4379	1439	1
4819	1439	1
4896	1439	1
4935	1439	1
5559	1439	1
9260	1439	1
1498	1442	1
6341	1442	1
16397	129	1
1444	1443	1
1476	1443	1
1443	2765	1
3089	1443	1
3090	1443	1
3131	1443	1
15899	3356	1
8888	1443	1
15937	1443	1
15899	4484	1
3213	18	1
3946	130	1
4317	4484	1
4663	1444	1
9260	1444	1
16373	1444	1
1580	1447	1
2509	1447	1
2517	1447	1
1448	1448	1
9283	1448	1
11769	1448	1
6311	3737	1
11069	4484	1
7408	4484	1
2433	1451	1
3414	1451	1
3415	1451	1
3851	1451	1
6049	1451	1
10942	1451	1
524	4484	1
169	133	1
9811	2995	1
3852	1452	1
9811	11796	1
5434	1452	1
5448	1452	1
5791	1452	1
6876	1452	1
10525	1452	1
12360	1452	1
16420	1452	1
252	133	1
18304	1452	1
9811	8892	1
9811	1014	1
1706	1453	1
2394	1453	1
3028	1453	1
3619	1453	1
3851	1453	1
4087	1453	1
458	133	1
4752	1453	1
5454	1453	1
6919	1453	1
7181	1453	1
7189	1453	1
7198	1453	1
7200	1453	1
9128	1453	1
10837	1453	1
11831	1453	1
682	133	1
15175	1453	1
1574	1454	1
1576	1454	1
1806	1454	1
1859	1454	1
2483	1454	1
2533	1454	1
2911	1454	1
3143	1454	1
4459	1454	1
774	133	1
9690	1454	1
9811	355	1
18346	4484	1
1455	1455	1
2509	1455	1
4183	1455	1
5054	1455	1
6735	1455	1
9982	1455	1
11656	1455	1
777	133	1
1456	1456	1
1565	1456	1
1778	1456	1
1909	1456	1
2670	1456	1
2675	1456	1
2737	1456	1
2913	1456	1
2931	1456	1
2941	1456	1
1058	133	1
3143	1456	1
3148	1456	1
3337	1456	1
4022	1456	1
4078	1456	1
4386	1456	1
4533	1456	1
4787	1456	1
4788	1456	1
4913	1456	1
1144	133	1
5212	1456	1
5349	1456	1
5380	1456	1
5382	1456	1
5383	1456	1
6375	1456	1
6442	1456	1
7177	1456	1
7202	1456	1
7517	1456	1
3246	18	1
1860	133	1
8870	1456	1
15864	4484	1
8925	1456	1
8935	1456	1
9394	1456	1
9994	1456	1
11446	1456	1
12339	1456	1
13059	1456	1
13123	1456	1
2359	133	1
15982	1456	1
16208	1456	1
16797	1456	1
17874	1456	1
1457	1457	1
1470	1457	1
2694	1457	1
2786	1457	1
3183	1457	1
2509	133	1
3897	1457	1
4954	1457	1
5006	1457	1
5490	1457	1
5639	1457	1
7180	1457	1
8350	1457	1
5935	1458	1
6449	4484	1
11874	1459	1
2517	133	1
12088	1459	1
6973	1460	1
1461	1641	1
1461	2463	1
3503	1461	1
7178	1461	1
4177	4484	1
1902	1462	1
6091	133	1
2666	1462	1
6304	1462	1
8965	1462	1
9985	1462	1
3652	1463	1
4170	1463	1
4171	1463	1
10309	1463	1
3652	1464	1
10144	4484	1
6501	133	1
1514	1465	1
1473	1466	1
1488	1466	1
1764	1466	1
1466	1964	1
2384	1466	1
2801	1466	1
3503	1466	1
1488	1467	1
733	4484	1
6715	133	1
13340	4484	1
1468	1468	1
1468	1859	1
2777	1468	1
2799	1468	1
3114	1468	1
1468	3384	1
3457	1468	1
3459	1468	1
3522	1468	1
7205	133	1
3627	1468	1
3904	1468	1
5309	4484	1
4462	1468	1
5446	1468	1
5878	1468	1
6138	1468	1
8911	1468	1
9567	1468	1
15317	133	1
10257	1468	1
11460	1468	1
15942	1468	1
4484	1617	1
1469	1469	1
1496	1469	1
1813	1469	1
1818	1469	1
2405	1469	1
3312	1469	1
6311	4773	1
3403	1469	1
3479	1469	1
3539	1469	1
1469	3756	1
3886	1469	1
3995	1469	1
4485	1469	1
1469	4677	1
5014	1469	1
5017	1469	1
4981	18	1
3001	134	1
6850	1469	1
9863	1469	1
11424	1469	1
12014	1469	1
13952	1469	1
1469	16283	1
4484	4260	1
1494	1470	1
1498	1470	1
1499	1470	1
135	135	1
1861	1470	1
1470	2571	1
2572	1470	1
1470	2777	1
2780	1470	1
1470	2824	1
2859	1470	1
2878	1470	1
2971	1470	1
3001	1470	1
138	135	1
3028	1470	1
3075	1470	1
1470	3131	1
1470	3301	1
3596	1470	1
1470	3916	1
3937	1470	1
1470	4185	1
4292	1470	1
4582	1470	1
287	135	1
4603	1470	1
4620	1470	1
1470	5037	1
1470	5086	1
5102	1470	1
1470	5116	1
5222	1470	1
5394	1470	1
1470	5475	1
5631	1470	1
1140	135	1
5669	1470	1
5772	1470	1
1470	5866	1
5920	1470	1
6196	1470	1
1470	6372	1
6373	1470	1
6392	1470	1
6571	1470	1
9033	1470	1
135	1142	1
9405	1470	1
11645	1470	1
11888	1470	1
11996	1470	1
16195	1470	1
1460	4484	1
6781	1471	1
1496	1472	1
3479	1472	1
1488	1473	1
1205	135	1
1964	1473	1
1966	1473	1
2384	1473	1
2641	1473	1
11079	4484	1
1756	1474	1
2571	1474	1
3075	1474	1
3825	1474	1
7189	1474	1
1399	135	1
7207	1474	1
11290	1474	1
12038	1474	1
1475	1475	1
1490	1475	1
1495	1475	1
1501	1475	1
1674	1475	1
1809	1475	1
1475	1819	1
1453	135	1
1861	1475	1
2514	1475	1
2824	1475	1
2971	1475	1
3026	1475	1
3028	1475	1
8441	4484	1
3362	1475	1
1475	3912	1
3926	1475	1
1895	135	1
4228	1475	1
12150	4484	1
4620	1475	1
5037	1475	1
5153	1475	1
5604	1475	1
5631	1475	1
5772	1475	1
1475	5866	1
5920	1475	1
5725	18	1
2509	135	1
6196	1475	1
6392	1475	1
1475	6476	1
6849	1475	1
1475	8382	1
9405	1475	1
11645	1475	1
11994	1475	1
11996	1475	1
16195	1475	1
3024	135	1
17635	1475	1
9758	4484	1
5544	4484	1
1475	4201	1
4557	4484	1
3180	4484	1
2995	5119	1
1475	9180	1
2995	7249	1
1475	1381	1
4002	135	1
1475	3131	1
1476	1476	1
1479	1476	1
1501	1476	1
1552	1476	1
1819	1476	1
3344	1476	1
3358	1476	1
1476	241	1
2995	13124	1
6091	135	1
1490	1477	1
1477	1496	1
1477	1819	1
1869	1477	1
1870	1477	1
2518	1477	1
2707	1477	1
2712	1477	1
3028	1477	1
3031	1477	1
6311	3404	1
1477	3301	1
4248	1477	1
4289	1477	1
1477	5037	1
5418	1477	1
9058	1477	1
1477	1235	1
2995	16116	1
2995	6385	1
4199	1478	1
6311	4242	1
1503	1479	1
1885	1479	1
3026	1479	1
4390	1479	1
1496	1480	1
2619	1480	1
3382	1480	1
3479	1480	1
6577	1481	1
5828	1482	1
277	136	1
6075	1482	1
1484	1484	1
1619	1484	1
1628	1484	1
1642	1484	1
2097	1484	1
2353	1484	1
3905	1484	1
4847	1484	1
4921	1484	1
771	136	1
5253	1484	1
5255	1484	1
5256	1484	1
5257	1484	1
5258	1484	1
5259	1484	1
5261	1484	1
5263	1484	1
5352	1484	1
6700	1484	1
774	136	1
9197	1484	1
9250	1484	1
11378	1484	1
16065	1484	1
2995	4702	1
2995	15977	1
1786	1485	1
3905	1485	1
5212	1485	1
16000	1485	1
1071	136	1
1486	1486	1
2173	1486	1
2353	1486	1
3905	1486	1
1486	4229	1
4921	1486	1
5255	1486	1
5259	1486	1
5261	1486	1
5352	1486	1
6611	18	1
1131	136	1
4819	1487	1
1487	6320	1
1487	12011	1
2995	813	1
17266	1487	1
2995	117	1
1510	1488	1
1488	1763	1
1764	1488	1
1765	1488	1
1229	136	1
1956	1488	1
1970	1488	1
1976	1488	1
2385	1488	1
1488	2974	1
3412	1488	1
1456	136	1
3503	1488	1
3561	1488	1
4148	1488	1
1488	4374	1
1488	4567	1
1488	5184	1
6033	1488	1
6377	1488	1
7524	1488	1
2995	1549	1
1761	136	1
2995	5081	1
2995	8897	1
1488	8426	1
1488	1325	1
2995	16096	1
2995	9113	1
1488	7182	1
1488	1883	1
2995	9198	1
2995	559	1
1859	136	1
2995	17429	1
1505	1489	1
1618	1489	1
1986	1489	1
2568	1489	1
3347	1489	1
7316	1489	1
15914	1489	1
2995	11937	1
2995	7985	1
1909	136	1
1503	1490	1
2125	1490	1
1490	2777	1
2824	1490	1
2878	1490	1
2971	1490	1
3596	1490	1
4955	1490	1
5876	1490	1
8935	1490	1
2260	136	1
1491	1491	1
3026	1491	1
3081	1491	1
3184	1491	1
1491	241	1
2951	1492	1
3665	1492	1
1493	1493	1
3135	1493	1
2670	136	1
3224	1493	1
3324	1493	1
1856	1494	1
1858	1494	1
2780	1494	1
2820	1494	1
2859	1494	1
3060	1494	1
3224	1494	1
3225	1494	1
136	3143	1
3324	1494	1
4132	1494	1
8881	1494	1
1495	1495	1
1681	1495	1
1729	1495	1
1809	1495	1
1851	1495	1
1495	2553	1
2635	1495	1
4078	136	1
2780	1495	1
3060	1495	1
3131	1495	1
1495	3362	1
3657	1495	1
1495	3832	1
4996	1495	1
5136	1495	1
5394	1495	1
1495	5480	1
7039	18	1
4360	136	1
5772	1495	1
1495	5866	1
5920	1495	1
5955	1495	1
1495	6588	1
6767	1495	1
7352	1495	1
8881	1495	1
8923	1495	1
16380	1495	1
4517	136	1
1496	1496	1
1500	1496	1
1496	1574	1
1496	1577	1
1496	1701	1
1496	1702	1
1496	1796	1
1496	1801	1
1496	1810	1
1496	1835	1
5380	136	1
1496	1859	1
1870	1496	1
2092	1496	1
2407	1496	1
2553	1496	1
2619	1496	1
2726	1496	1
2780	1496	1
2798	1496	1
1496	2814	1
136	6045	1
1496	2835	1
1496	2862	1
2995	18257	1
